"model","pk","fields__order","fields__cart_id","fields__date_added","fields__product","fields__cart","fields__quantity","fields__product_price","fields__ordered","fields__image","fields__variation_category","fields__variation_value","fields__product_name","fields__password","fields__first_name","fields__last_name","fields__phone","fields__username","fields__ip_address","fields__session_key","fields__user_agent","fields__timestamp","fields__path","fields__email","fields__phone_number","fields__date_joined","fields__last_login","fields__is_admin","fields__is_staff","fields__is_active","fields__variations__001","fields__variations__002","fields__is_superadmin","fields__category_name","fields__slug","fields__description","fields__price","fields__images","fields__stock","fields__is_available","fields__category","fields__created_date","fields__modified_date","fields__cat_image","fields__session_data","fields__expire_date","fields__app_label","fields__model","fields__name","fields__action_time","fields__user","fields__payment","fields__order_number","fields__payment_id","fields__payment_method","fields__amount_paid","fields__subject","fields__review","fields__rating","fields__ip","fields__is_ordered","fields__status","fields__created_at","fields__updated_at","fields__address_line_1","fields__address_line_2","fields__profile_picture","fields__city","fields__order_note","fields__order_total","fields__tax","fields__state","fields__country","fields__content_type","fields__codename","fields__object_id","fields__object_repr","fields__action_flag","fields__change_message"
"admin.logentry","254","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-18T19:13:24.788Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","1","ATX Jeans","2","[{""added"": {""name"": ""productgallery"", ""object"": ""ATX Jeans""}}, {""changed"": {""name"": ""productgallery"", ""object"": ""ATX Jeans"", ""fields"": [""Image""]}}, {""changed"": {""name"": ""productgallery"", ""object"": ""ATX Jeans"", ""fields"": [""Image""]}}]"
"admin.logentry","255","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-20T14:03:34.904Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","5","I loved this product","2","[{""changed"": {""fields"": [""Subject"", ""Review""]}}]"
"admin.logentry","256","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-20T14:03:49.263Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","5","Above & Beyond","2","[{""changed"": {""fields"": [""Subject""]}}]"
"admin.logentry","257","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-20T14:06:40.883Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","1","Very nice product, a packaging could be little more better","2","[{""changed"": {""fields"": [""Subject"", ""Review"", ""Rating""]}}]"
"admin.logentry","258","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-20T14:07:50.345Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","7","joe.arugu@gmail.com","2","[{""changed"": {""fields"": [""First name"", ""Last name"", ""Username"", ""Email"", ""Is active""]}}]"
"admin.logentry","259","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-20T14:13:16.360Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","6","Phenomenal","1","[{""added"": {}}]"
"admin.logentry","260","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-20T14:14:19.002Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","6","Phenomenal","2","[{""changed"": {""fields"": [""Review""]}}]"
"admin.logentry","261","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-20T14:24:24.018Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","10","Red","1","[{""added"": {}}]"
"admin.logentry","262","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-20T14:24:33.393Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","11","Small","1","[{""added"": {}}]"
"admin.logentry","263","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-20T14:25:00.868Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","12","Black","1","[{""added"": {}}]"
"admin.logentry","264","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-20T14:25:11.063Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","13","9","1","[{""added"": {}}]"
"admin.logentry","265","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-20T14:25:37.242Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","14","Red","1","[{""added"": {}}]"
"admin.logentry","266","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-20T14:25:49.524Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","15","10","1","[{""added"": {}}]"
"admin.logentry","267","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-20T14:26:25.360Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","16","Blue","1","[{""added"": {}}]"
"admin.logentry","268","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-21T18:26:53.956Z","1","","","","","","","","","","","","","","","","","","","","","","","19","","1","ATX Jeans","2","[{""changed"": {""fields"": [""Images""]}}]"
"admin.logentry","269","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-21T18:40:37.678Z","1","","","","","","","","","","","","","","","","","","","","","","","19","","1","ATX Jeans","2","[{""changed"": {""fields"": [""Images""]}}, {""changed"": {""name"": ""productgallery"", ""object"": ""ATX Jeans"", ""fields"": [""Image""]}}, {""changed"": {""name"": ""productgallery"", ""object"": ""ATX Jeans"", ""fields"": [""Image""]}}, {""changed"": {""name"": ""productgallery"", ""object"": ""ATX Jeans"", ""fields"": [""Image""]}}]"
"admin.logentry","270","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-24T22:57:42.882Z","1","","","","","","","","","","","","","","","","","","","","","","","19","","1","ATX Jeans","2","[{""changed"": {""fields"": [""Images""]}}, {""changed"": {""name"": ""productgallery"", ""object"": ""ATX Jeans"", ""fields"": [""Image""]}}, {""changed"": {""name"": ""productgallery"", ""object"": ""ATX Jeans"", ""fields"": [""Image""]}}, {""changed"": {""name"": ""productgallery"", ""object"": ""ATX Jeans"", ""fields"": [""Image""]}}]"
"auth.permission","73","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Can add log entry","","","","","","","","","","","","","","","","","","","","","","","","","23","add_logentry","","","",""
"auth.permission","74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Can change log entry","","","","","","","","","","","","","","","","","","","","","","","","","23","change_logentry","","","",""
"auth.permission","75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Can delete log entry","","","","","","","","","","","","","","","","","","","","","","","","","23","delete_logentry","","","",""
"auth.permission","76","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Can view log entry","","","","","","","","","","","","","","","","","","","","","","","","","23","view_logentry","","","",""
"auth.permission","77","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Can add permission","","","","","","","","","","","","","","","","","","","","","","","","","24","add_permission","","","",""
"auth.permission","78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Can change permission","","","","","","","","","","","","","","","","","","","","","","","","","24","change_permission","","","",""
"auth.permission","79","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Can delete permission","","","","","","","","","","","","","","","","","","","","","","","","","24","delete_permission","","","",""
"auth.permission","80","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Can view permission","","","","","","","","","","","","","","","","","","","","","","","","","24","view_permission","","","",""
"auth.permission","81","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Can add group","","","","","","","","","","","","","","","","","","","","","","","","","25","add_group","","","",""
"auth.permission","82","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Can change group","","","","","","","","","","","","","","","","","","","","","","","","","25","change_group","","","",""
"auth.permission","83","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Can delete group","","","","","","","","","","","","","","","","","","","","","","","","","25","delete_group","","","",""
"auth.permission","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Can view group","","","","","","","","","","","","","","","","","","","","","","","","","25","view_group","","","",""
"auth.permission","85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Can add content type","","","","","","","","","","","","","","","","","","","","","","","","","26","add_contenttype","","","",""
"auth.permission","86","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Can change content type","","","","","","","","","","","","","","","","","","","","","","","","","26","change_contenttype","","","",""
"auth.permission","87","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Can delete content type","","","","","","","","","","","","","","","","","","","","","","","","","26","delete_contenttype","","","",""
